Id,field,age,type,year,month,production,BDRICM_BDRICM_M,BDRLOG_BDRLOG_M,BDTICM_BDTICM_M,BLDFIE_sl1,BLDFIE_sl2,BLDFIE_sl3,BLDFIE_sl4,BLDFIE_sl5,BLDFIE_sl6,BLDFIE_sl7,CECSOL_sl1,CECSOL_sl2,CECSOL_sl3,CECSOL_sl4,CECSOL_sl5,CECSOL_sl6,CECSOL_sl7,CLYPPT_sl1,CLYPPT_sl2,CLYPPT_sl3,CLYPPT_sl4,CLYPPT_sl5,CLYPPT_sl6,CLYPPT_sl7,CRFVOL_sl1,CRFVOL_sl2,CRFVOL_sl3,CRFVOL_sl4,CRFVOL_sl5,CRFVOL_sl6,CRFVOL_sl7,OCSTHA_sd1,OCSTHA_sd2,OCSTHA_sd3,OCSTHA_sd4,OCSTHA_sd5,OCSTHA_sd6,ORCDRC_sl1,ORCDRC_sl2,ORCDRC_sl3,ORCDRC_sl4,ORCDRC_sl5,ORCDRC_sl6,ORCDRC_sl7,PHIHOX_sl1,PHIHOX_sl2,PHIHOX_sl3,PHIHOX_sl4,PHIHOX_sl5,PHIHOX_sl6,PHIHOX_sl7,PHIKCL_sl1,PHIKCL_sl2,PHIKCL_sl3,PHIKCL_sl4,PHIKCL_sl5,PHIKCL_sl6,PHIKCL_sl7,SLTPPT_sl1,SLTPPT_sl2,SLTPPT_sl3,SLTPPT_sl4,SLTPPT_sl5,SLTPPT_sl6,SLTPPT_sl7,SNDPPT_sl1,SNDPPT_sl2,SNDPPT_sl3,SNDPPT_sl4,SNDPPT_sl5,SNDPPT_sl6,SNDPPT_sl7,temperature,dewpoint,windspeed,Soilwater_L1,Soilwater_L2,Soilwater_L3,Soilwater_L4,Precipitation,temperature_b1,temperature_b2,temperature_b3,temperature_b4,temperature_b5,temperature_b6,temperature_b7,temperature_b8,temperature_b9,temperature_b10,temperature_b11,temperature_b12,dewpoint_b1,dewpoint_b2,dewpoint_b3,dewpoint_b4,dewpoint_b5,dewpoint_b6,dewpoint_b7,dewpoint_b8,dewpoint_b9,dewpoint_b10,dewpoint_b11,dewpoint_b12,windspeed_b1,windspeed_b2,windspeed_b3,windspeed_b4,windspeed_b5,windspeed_b6,windspeed_b7,windspeed_b8,windspeed_b9,windspeed_b10,windspeed_b11,windspeed_b12,Soilwater_L1_b1,Soilwater_L1_b2,Soilwater_L1_b3,Soilwater_L1_b4,Soilwater_L1_b5,Soilwater_L1_b6,Soilwater_L1_b7,Soilwater_L1_b8,Soilwater_L1_b9,Soilwater_L1_b10,Soilwater_L1_b11,Soilwater_L1_b12,Precipitation_b1,Precipitation_b2,Precipitation_b3,Precipitation_b4,Precipitation_b5,Precipitation_b6,Precipitation_b7,Precipitation_b8,Precipitation_b9,Precipitation_b10,Precipitation_b11,Precipitation_b12
3668,21,9,5,2010,8,0.1179190751445086,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,28.005,23.394,1.9233,0.29158,0.2921,0.30097,0.32519,123.76,27.302,27.253,27.469,26.886,27.87,27.484,27.017,28.493,30.316,30.126,29.308,28.183,24.372,24.352,25.452,25.393,24.749,24.692,23.977,23.076,21.126,21.069,21.729,22.872,1.8109,1.7718,1.7407,1.8086,2.1424,2.5474,2.1748,2.4824,2.7968,2.5929,2.5489,2.1847,0.3407,0.33685,0.35453,0.36484,0.33339,0.3424,0.31224,0.25777,0.20721,0.21379,0.2326,0.27818,149.57,98.112,278.15,444.87,257.27,349.49,309.83,298.13,48.459,70.557,65.107,62.841
3669,21,9,5,2010,9,0.269364161849711,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,28.698,22.975,2.1995,0.25806,0.259,0.27039,0.29756,78.951,28.005,27.302,27.253,27.469,26.886,27.87,27.484,27.017,28.493,30.316,30.126,29.308,23.394,24.372,24.352,25.452,25.393,24.749,24.692,23.977,23.076,21.126,21.069,21.729,1.9233,1.8109,1.7718,1.7407,1.8086,2.1424,2.5474,2.1748,2.4824,2.7968,2.5929,2.5489,0.29158,0.3407,0.33685,0.35453,0.36484,0.33339,0.3424,0.31224,0.25777,0.20721,0.21379,0.2326,123.76,149.57,98.112,278.15,444.87,257.27,349.49,309.83,298.13,48.459,70.557,65.107
3670,21,9,5,2010,10,0.3341040462427746,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,29.505,22.377,2.3683,0.22691,0.22705,0.24421,0.27608,116.69,28.698,28.005,27.302,27.253,27.469,26.886,27.87,27.484,27.017,28.493,30.316,30.126,22.975,23.394,24.372,24.352,25.452,25.393,24.749,24.692,23.977,23.076,21.126,21.069,2.1995,1.9233,1.8109,1.7718,1.7407,1.8086,2.1424,2.5474,2.1748,2.4824,2.7968,2.5929,0.25806,0.29158,0.3407,0.33685,0.35453,0.36484,0.33339,0.3424,0.31224,0.25777,0.20721,0.21379,78.951,123.76,149.57,98.112,278.15,444.87,257.27,349.49,309.83,298.13,48.459,70.557
3671,21,9,5,2010,11,0.2554913294797688,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,28.674,23.104,2.2016,0.26646,0.26182,0.25206,0.26328,111.99,29.505,28.698,28.005,27.302,27.253,27.469,26.886,27.87,27.484,27.017,28.493,30.316,22.377,22.975,23.394,24.372,24.352,25.452,25.393,24.749,24.692,23.977,23.076,21.126,2.3683,2.1995,1.9233,1.8109,1.7718,1.7407,1.8086,2.1424,2.5474,2.1748,2.4824,2.7968,0.22691,0.25806,0.29158,0.3407,0.33685,0.35453,0.36484,0.33339,0.3424,0.31224,0.25777,0.20721,116.69,78.951,123.76,149.57,98.112,278.15,444.87,257.27,349.49,309.83,298.13,48.459
3672,21,9,5,2010,12,0.0745664739884393,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,27.234,23.781,2.0187,0.3016,0.2969,0.2847,0.26574,243.24,28.674,29.505,28.698,28.005,27.302,27.253,27.469,26.886,27.87,27.484,27.017,28.493,23.104,22.377,22.975,23.394,24.372,24.352,25.452,25.393,24.749,24.692,23.977,23.076,2.2016,2.3683,2.1995,1.9233,1.8109,1.7718,1.7407,1.8086,2.1424,2.5474,2.1748,2.4824,0.26646,0.22691,0.25806,0.29158,0.3407,0.33685,0.35453,0.36484,0.33339,0.3424,0.31224,0.25777,111.99,116.69,78.951,123.76,149.57,98.112,278.15,444.87,257.27,349.49,309.83,298.13
3673,21,11,5,2011,1,0.1404624277456647,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,25.775,23.954,1.9864,0.3433,0.34052,0.33051,0.29845,438.87,27.234,28.674,29.505,28.698,28.005,27.302,27.253,27.469,26.886,27.87,27.484,27.017,23.781,23.104,22.377,22.975,23.394,24.372,24.352,25.452,25.393,24.749,24.692,23.977,2.0187,2.2016,2.3683,2.1995,1.9233,1.8109,1.7718,1.7407,1.8086,2.1424,2.5474,2.1748,0.3016,0.26646,0.22691,0.25806,0.29158,0.3407,0.33685,0.35453,0.36484,0.33339,0.3424,0.31224,243.24,111.99,116.69,78.951,123.76,149.57,98.112,278.15,444.87,257.27,349.49,309.83
3674,21,11,5,2011,2,0.0670520231213872,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,25.852,24.05,1.9486,0.35676,0.35655,0.35662,0.35459,573.15,25.775,27.234,28.674,29.505,28.698,28.005,27.302,27.253,27.469,26.886,27.87,27.484,23.954,23.781,23.104,22.377,22.975,23.394,24.372,24.352,25.452,25.393,24.749,24.692,1.9864,2.0187,2.2016,2.3683,2.1995,1.9233,1.8109,1.7718,1.7407,1.8086,2.1424,2.5474,0.3433,0.3016,0.26646,0.22691,0.25806,0.29158,0.3407,0.33685,0.35453,0.36484,0.33339,0.3424,438.87,243.24,111.99,116.69,78.951,123.76,149.57,98.112,278.15,444.87,257.27,349.49
3675,21,11,5,2011,3,0.0658959537572254,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,25.978,24.304,1.8727,0.3579,0.35777,0.35747,0.35955,538.52,25.852,25.775,27.234,28.674,29.505,28.698,28.005,27.302,27.253,27.469,26.886,27.87,24.05,23.954,23.781,23.104,22.377,22.975,23.394,24.372,24.352,25.452,25.393,24.749,1.9486,1.9864,2.0187,2.2016,2.3683,2.1995,1.9233,1.8109,1.7718,1.7407,1.8086,2.1424,0.35676,0.3433,0.3016,0.26646,0.22691,0.25806,0.29158,0.3407,0.33685,0.35453,0.36484,0.33339,573.15,438.87,243.24,111.99,116.69,78.951,123.76,149.57,98.112,278.15,444.87,257.27
3676,21,11,5,2011,4,0.0329479768786127,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,25.965,24.528,1.7745,0.36572,0.36572,0.36638,0.36694,381.49,25.978,25.852,25.775,27.234,28.674,29.505,28.698,28.005,27.302,27.253,27.469,26.886,24.304,24.05,23.954,23.781,23.104,22.377,22.975,23.394,24.372,24.352,25.452,25.393,1.8727,1.9486,1.9864,2.0187,2.2016,2.3683,2.1995,1.9233,1.8109,1.7718,1.7407,1.8086,0.3579,0.35676,0.3433,0.3016,0.26646,0.22691,0.25806,0.29158,0.3407,0.33685,0.35453,0.36484,538.52,573.15,438.87,243.24,111.99,116.69,78.951,123.76,149.57,98.112,278.15,444.87
3677,21,11,5,2011,5,0.0578034682080924,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,26.616,24.9,1.7665,0.35877,0.35871,0.35917,0.36356,326.23,25.965,25.978,25.852,25.775,27.234,28.674,29.505,28.698,28.005,27.302,27.253,27.469,24.528,24.304,24.05,23.954,23.781,23.104,22.377,22.975,23.394,24.372,24.352,25.452,1.7745,1.8727,1.9486,1.9864,2.0187,2.2016,2.3683,2.1995,1.9233,1.8109,1.7718,1.7407,0.36572,0.3579,0.35676,0.3433,0.3016,0.26646,0.22691,0.25806,0.29158,0.3407,0.33685,0.35453,381.49,538.52,573.15,438.87,243.24,111.99,116.69,78.951,123.76,149.57,98.112,278.15
3678,21,11,5,2011,6,0.0780346820809248,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,27.035,24.076,1.9929,0.32748,0.32718,0.32818,0.34274,98.758,26.616,25.965,25.978,25.852,25.775,27.234,28.674,29.505,28.698,28.005,27.302,27.253,24.9,24.528,24.304,24.05,23.954,23.781,23.104,22.377,22.975,23.394,24.372,24.352,1.7665,1.7745,1.8727,1.9486,1.9864,2.0187,2.2016,2.3683,2.1995,1.9233,1.8109,1.7718,0.35877,0.36572,0.3579,0.35676,0.3433,0.3016,0.26646,0.22691,0.25806,0.29158,0.3407,0.33685,326.23,381.49,538.52,573.15,438.87,243.24,111.99,116.69,78.951,123.76,149.57,98.112
3679,21,11,5,2011,7,0.3086705202312139,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,26.867,23.523,1.8927,0.32176,0.32159,0.32301,0.32665,152.31,27.035,26.616,25.965,25.978,25.852,25.775,27.234,28.674,29.505,28.698,28.005,27.302,24.076,24.9,24.528,24.304,24.05,23.954,23.781,23.104,22.377,22.975,23.394,24.372,1.9929,1.7665,1.7745,1.8727,1.9486,1.9864,2.0187,2.2016,2.3683,2.1995,1.9233,1.8109,0.32748,0.35877,0.36572,0.3579,0.35676,0.3433,0.3016,0.26646,0.22691,0.25806,0.29158,0.3407,98.758,326.23,381.49,538.52,573.15,438.87,243.24,111.99,116.69,78.951,123.76,149.57
3680,21,11,5,2011,8,0.1491329479768786,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,27.929,23.286,2.0728,0.28785,0.28758,0.29375,0.31116,189.26,26.867,27.035,26.616,25.965,25.978,25.852,25.775,27.234,28.674,29.505,28.698,28.005,23.523,24.076,24.9,24.528,24.304,24.05,23.954,23.781,23.104,22.377,22.975,23.394,1.8927,1.9929,1.7665,1.7745,1.8727,1.9486,1.9864,2.0187,2.2016,2.3683,2.1995,1.9233,0.32176,0.32748,0.35877,0.36572,0.3579,0.35676,0.3433,0.3016,0.26646,0.22691,0.25806,0.29158,152.31,98.758,326.23,381.49,538.52,573.15,438.87,243.24,111.99,116.69,78.951,123.76
3681,21,11,5,2011,9,0.2011560693641618,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,29.255,22.501,2.2889,0.24997,0.25185,0.26691,0.29081,94.524,27.929,26.867,27.035,26.616,25.965,25.978,25.852,25.775,27.234,28.674,29.505,28.698,23.286,23.523,24.076,24.9,24.528,24.304,24.05,23.954,23.781,23.104,22.377,22.975,2.0728,1.8927,1.9929,1.7665,1.7745,1.8727,1.9486,1.9864,2.0187,2.2016,2.3683,2.1995,0.28785,0.32176,0.32748,0.35877,0.36572,0.3579,0.35676,0.3433,0.3016,0.26646,0.22691,0.25806,189.26,152.31,98.758,326.23,381.49,538.52,573.15,438.87,243.24,111.99,116.69,78.951
3682,21,11,5,2011,10,0.6867052023121388,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,29.64,21.883,2.3207,0.22267,0.22381,0.24007,0.27185,248.46,29.255,27.929,26.867,27.035,26.616,25.965,25.978,25.852,25.775,27.234,28.674,29.505,22.501,23.286,23.523,24.076,24.9,24.528,24.304,24.05,23.954,23.781,23.104,22.377,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,1.8727,1.9486,1.9864,2.0187,2.2016,2.3683,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,0.3579,0.35676,0.3433,0.3016,0.26646,0.22691,94.524,189.26,152.31,98.758,326.23,381.49,538.52,573.15,438.87,243.24,111.99,116.69
3683,21,11,5,2011,11,0.2179190751445087,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,29.149,22.168,2.3215,0.24334,0.2408,0.24342,0.25981,168.96,29.64,29.255,27.929,26.867,27.035,26.616,25.965,25.978,25.852,25.775,27.234,28.674,21.883,22.501,23.286,23.523,24.076,24.9,24.528,24.304,24.05,23.954,23.781,23.104,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,1.8727,1.9486,1.9864,2.0187,2.2016,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,0.3579,0.35676,0.3433,0.3016,0.26646,248.46,94.524,189.26,152.31,98.758,326.23,381.49,538.52,573.15,438.87,243.24,111.99
3684,21,11,5,2011,12,0.2612716763005779,200,8,6186,1309,1260,1345,1409,1475,1498,1507,15,13,8,8,7,7,7,31,30,32,38,43,43,43,6,6,6,6,7,7,9,9,23,25,30,26,52,0,19,18,11,6,5,4,48,47,47,48,49,49,50,45,41,41,41,41,42,42,19,18,18,17,16,15,16,50,52,49,45,41,42,42,29.923,21.477,2.65,0.21709,0.21787,0.233,0.25054,161.4,29.149,29.64,29.255,27.929,26.867,27.035,26.616,25.965,25.978,25.852,25.775,27.234,22.168,21.883,22.501,23.286,23.523,24.076,24.9,24.528,24.304,24.05,23.954,23.781,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,1.8727,1.9486,1.9864,2.0187,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,0.3579,0.35676,0.3433,0.3016,168.96,248.46,94.524,189.26,152.31,98.758,326.23,381.49,538.52,573.15,438.87,243.24
3685,22,3,5,2004,10,0.0436221267996968,200,10,6102,1308,1280,1359,1400,1468,1479,1488,18,17,13,11,10,10,10,30,30,32,35,38,38,38,0,0,1,1,0,1,2,11,29,33,40,38,91,1,23,22,15,8,7,8,46,44,44,46,46,47,48,44,42,42,42,42,43,43,24,23,23,23,21,22,23,46,47,45,42,40,40,40,27.602,23.498,2.3076,0.29262,0.29302,0.29996,0.31129,221.24,27.036,26.597,26.182,26.077,26.566,26.328,25.61,25.295,26.132,26.795,27.387,27.488,24.233,23.918,23.648,24.373,24.94,24.753,24.651,24.401,24.661,24.212,23.698,23.432,2.0291,1.9428,1.8517,1.8734,1.8569,1.9063,1.9948,1.9206,1.8766,2.051,2.0756,2.1824,0.32212,0.32118,0.34244,0.35241,0.36002,0.35677,0.36399,0.36361,0.35274,0.31383,0.29869,0.29202,139.82,169.62,173.3,109.45,186.72,350.02,460.76,484.67,360.91,182.89,65.667,145.98
3686,22,3,5,2004,11,0.0572619348320282,200,10,6102,1308,1280,1359,1400,1468,1479,1488,18,17,13,11,10,10,10,30,30,32,35,38,38,38,0,0,1,1,0,1,2,11,29,33,40,38,91,1,23,22,15,8,7,8,46,44,44,46,46,47,48,44,42,42,42,42,43,43,24,23,23,23,21,22,23,46,47,45,42,40,40,40,27.544,23.601,2.3453,0.28886,0.28758,0.28812,0.29783,9.9482,27.602,27.036,26.597,26.182,26.077,26.566,26.328,25.61,25.295,26.132,26.795,27.387,23.498,24.233,23.918,23.648,24.373,24.94,24.753,24.651,24.401,24.661,24.212,23.698,2.3076,2.0291,1.9428,1.8517,1.8734,1.8569,1.9063,1.9948,1.9206,1.8766,2.051,2.0756,0.29262,0.32212,0.32118,0.34244,0.35241,0.36002,0.35677,0.36399,0.36361,0.35274,0.31383,0.29869,221.24,139.82,169.62,173.3,109.45,186.72,350.02,460.76,484.67,360.91,182.89,65.667
3687,22,3,5,2004,12,0.0960090932053548,200,10,6102,1308,1280,1359,1400,1468,1479,1488,18,17,13,11,10,10,10,30,30,32,35,38,38,38,0,0,1,1,0,1,2,11,29,33,40,38,91,1,23,22,15,8,7,8,46,44,44,46,46,47,48,44,42,42,42,42,43,43,24,23,23,23,21,22,23,46,47,45,42,40,40,40,27.309,23.807,2.0102,0.2927,0.29019,0.28844,0.2912,136.33,27.544,27.602,27.036,26.597,26.182,26.077,26.566,26.328,25.61,25.295,26.132,26.795,23.601,23.498,24.233,23.918,23.648,24.373,24.94,24.753,24.651,24.401,24.661,24.212,2.3453,2.3076,2.0291,1.9428,1.8517,1.8734,1.8569,1.9063,1.9948,1.9206,1.8766,2.051,0.28886,0.29262,0.32212,0.32118,0.34244,0.35241,0.36002,0.35677,0.36399,0.36361,0.35274,0.31383,9.9482,221.24,139.82,169.62,173.3,109.45,186.72,350.02,460.76,484.67,360.91,182.89
3688,22,4,5,2005,1,0.1599141197272038,200,10,6102,1308,1280,1359,1400,1468,1479,1488,18,17,13,11,10,10,10,30,30,32,35,38,38,38,0,0,1,1,0,1,2,11,29,33,40,38,91,1,23,22,15,8,7,8,46,44,44,46,46,47,48,44,42,42,42,42,43,43,24,23,23,23,21,22,23,46,47,45,42,40,40,40,27.286,24.269,2.0396,0.30134,0.29818,0.29215,0.28793,212.56,27.309,27.544,27.602,27.036,26.597,26.182,26.077,26.566,26.328,25.61,25.295,26.132,23.807,23.601,23.498,24.233,23.918,23.648,24.373,24.94,24.753,24.651,24.401,24.661,2.0102,2.3453,2.3076,2.0291,1.9428,1.8517,1.8734,1.8569,1.9063,1.9948,1.9206,1.8766,0.2927,0.28886,0.29262,0.32212,0.32118,0.34244,0.35241,0.36002,0.35677,0.36399,0.36361,0.35274,136.33,9.9482,221.24,139.82,169.62,173.3,109.45,186.72,350.02,460.76,484.67,360.91
3689,22,4,5,2005,2,0.1455418034857286,200,10,6102,1308,1280,1359,1400,1468,1479,1488,18,17,13,11,10,10,10,30,30,32,35,38,38,38,0,0,1,1,0,1,2,11,29,33,40,38,91,1,23,22,15,8,7,8,46,44,44,46,46,47,48,44,42,42,42,42,43,43,24,23,23,23,21,22,23,46,47,45,42,40,40,40,26.578,24.765,2.0914,0.33256,0.32987,0.3218,0.30038,446.28,27.286,27.309,27.544,27.602,27.036,26.597,26.182,26.077,26.566,26.328,25.61,25.295,24.269,23.807,23.601,23.498,24.233,23.918,23.648,24.373,24.94,24.753,24.651,24.401,2.0396,2.0102,2.3453,2.3076,2.0291,1.9428,1.8517,1.8734,1.8569,1.9063,1.9948,1.9206,0.30134,0.2927,0.28886,0.29262,0.32212,0.32118,0.34244,0.35241,0.36002,0.35677,0.36399,0.36361,212.56,136.33,9.9482,221.24,139.82,169.62,173.3,109.45,186.72,350.02,460.76,484.67
3690,22,4,5,2005,3,0.12076281889366,200,10,6102,1308,1280,1359,1400,1468,1479,1488,18,17,13,11,10,10,10,30,30,32,35,38,38,38,0,0,1,1,0,1,2,11,29,33,40,38,91,1,23,22,15,8,7,8,46,44,44,46,46,47,48,44,42,42,42,42,43,43,24,23,23,23,21,22,23,46,47,45,42,40,40,40,26.355,24.69,1.8963,0.34691,0.34601,0.34371,0.33409,376.8,26.578,27.286,27.309,27.544,27.602,27.036,26.597,26.182,26.077,26.566,26.328,25.61,24.765,24.269,23.807,23.601,23.498,24.233,23.918,23.648,24.373,24.94,24.753,24.651,2.0914,2.0396,2.0102,2.3453,2.3076,2.0291,1.9428,1.8517,1.8734,1.8569,1.9063,1.9948,0.33256,0.30134,0.2927,0.28886,0.29262,0.32212,0.32118,0.34244,0.35241,0.36002,0.35677,0.36399,446.28,212.56,136.33,9.9482,221.24,139.82,169.62,173.3,109.45,186.72,350.02,460.76
3691,22,4,5,2005,4,0.0654963374589542,200,10,6102,1308,1280,1359,1400,1468,1479,1488,18,17,13,11,10,10,10,30,30,32,35,38,38,38,0,0,1,1,0,1,2,11,29,33,40,38,91,1,23,22,15,8,7,8,46,44,44,46,46,47,48,44,42,42,42,42,43,43,24,23,23,23,21,22,23,46,47,45,42,40,40,40,26.643,24.8,1.8473,0.3463,0.34616,0.3469,0.348,404.49,26.355,26.578,27.286,27.309,27.544,27.602,27.036,26.597,26.182,26.077,26.566,26.328,24.69,24.765,24.269,23.807,23.601,23.498,24.233,23.918,23.648,24.373,24.94,24.753,1.8963,2.0914,2.0396,2.0102,2.3453,2.3076,2.0291,1.9428,1.8517,1.8734,1.8569,1.9063,0.34691,0.33256,0.30134,0.2927,0.28886,0.29262,0.32212,0.32118,0.34244,0.35241,0.36002,0.35677,376.8,446.28,212.56,136.33,9.9482,221.24,139.82,169.62,173.3,109.45,186.72,350.02
3692,22,4,5,2005,5,0.0565294266228845,200,10,6102,1308,1280,1359,1400,1468,1479,1488,18,17,13,11,10,10,10,30,30,32,35,38,38,38,0,0,1,1,0,1,2,11,29,33,40,38,91,1,23,22,15,8,7,8,46,44,44,46,46,47,48,44,42,42,42,42,43,43,24,23,23,23,21,22,23,46,47,45,42,40,40,40,26.397,24.952,1.7458,0.35231,0.35219,0.35128,0.35101,316.81,26.643,26.355,26.578,27.286,27.309,27.544,27.602,27.036,26.597,26.182,26.077,26.566,24.8,24.69,24.765,24.269,23.807,23.601,23.498,24.233,23.918,23.648,24.373,24.94,1.8473,1.8963,2.0914,2.0396,2.0102,2.3453,2.3076,2.0291,1.9428,1.8517,1.8734,1.8569,0.3463,0.34691,0.33256,0.30134,0.2927,0.28886,0.29262,0.32212,0.32118,0.34244,0.35241,0.36002,404.49,376.8,446.28,212.56,136.33,9.9482,221.24,139.82,169.62,173.3,109.45,186.72
3693,22,4,5,2005,6,0.1069714574387471,200,10,6102,1308,1280,1359,1400,1468,1479,1488,18,17,13,11,10,10,10,30,30,32,35,38,38,38,0,0,1,1,0,1,2,11,29,33,40,38,91,1,23,22,15,8,7,8,46,44,44,46,46,47,48,44,42,42,42,42,43,43,24,23,23,23,21,22,23,46,47,45,42,40,40,40,26.848,24.529,1.8646,0.34158,0.342,0.34394,0.35258,101.77,26.397,26.643,26.355,26.578,27.286,27.309,27.544,27.602,27.036,26.597,26.182,26.077,24.952,24.8,24.69,24.765,24.269,23.807,23.601,23.498,24.233,23.918,23.648,24.373,1.7458,1.8473,1.8963,2.0914,2.0396,2.0102,2.3453,2.3076,2.0291,1.9428,1.8517,1.8734,0.35231,0.3463,0.34691,0.33256,0.30134,0.2927,0.28886,0.29262,0.32212,0.32118,0.34244,0.35241,316.81,404.49,376.8,446.28,212.56,136.33,9.9482,221.24,139.82,169.62,173.3,109.45
